Element Label,X1,X2,X3,S11,S22,S33,S12,S13,S23
1.0,-48.74999237060547,-48.74999237060547,0.8333339691162109,1.147987723350525,1.1762810945510864,0.14830124378204346,0.5486382842063904,-0.032183822244405746,-0.01568738929927349
2.0,-48.749969482421875,-46.294002532958984,0.8333295583724976,2.317544937133789,1.3718416690826416,0.039438411593437195,0.9458332657814026,0.004702129866927862,0.03564286231994629
3.0,-48.74994659423828,-43.924537658691406,0.8333028554916382,3.389504909515381,1.6335833072662354,0.15818220376968384,1.3641929626464844,0.027236027643084526,0.0031728739850223064
4.0,-48.749935150146484,-41.63856887817383,0.833247184753418,4.661819934844971,1.950227975845337,0.14501577615737915,1.7150050401687622,-0.029549147933721542,0.07450871914625168
5.0,-48.74990463256836,-39.43313217163086,0.8331726789474487,6.246757984161377,2.4485256671905518,0.25613120198249817,1.9777582883834839,-0.06448778510093689,0.0783301517367363
6.0,-48.7498779296875,-37.305389404296875,0.8330859541893005,7.964463233947754,2.9905576705932617,0.2988894283771515,2.201753854751587,-0.11918782442808151,0.12734095752239227
7.0,-48.749847412109375,-35.25260925292969,0.8329930901527405,9.81371021270752,3.580650806427002,0.3658396601676941,2.3827474117279053,-0.14103753864765167,0.10681670159101486
8.0,-48.74981689453125,-33.272151947021484,0.8328967690467834,11.692336082458496,4.175830841064453,0.396401047706604,2.519291877746582,-0.15194390714168549,0.13885195553302765
9.0,-48.749786376953125,-31.36147689819336,0.8328007459640503,13.569380760192871,4.769263744354248,0.4668414294719696,2.6197969913482666,-0.24525441229343414,0.1280371993780136
10.0,-48.749759674072266,-29.51810073852539,0.8327063322067261,15.424781799316406,5.365983009338379,0.5330953001976013,2.6976869106292725,-0.3316818177700043,0.11082028597593307
11.0,-48.74972915649414,-27.739673614501953,0.8326144814491272,17.15409278869629,5.848305702209473,0.49028828740119934,2.722191333770752,-0.3389875590801239,0.11358672380447388
12.0,-48.749698638916016,-26.023908615112305,0.832527220249176,18.896936416625977,6.445258617401123,0.6033077836036682,2.730397939682007,-0.35060974955558777,0.0931159257888794
13.0,-48.74967956542969,-24.36858367919922,0.8324452638626099,20.516969680786133,6.983395099639893,0.6361110210418701,2.721076011657715,-0.39066392183303833,0.04988674074411392
14.0,-48.749656677246094,-22.771575927734375,0.8323682546615601,22.073810577392578,7.536772727966309,0.7625437378883362,2.7061328887939453,-0.4349169135093689,0.07707797735929489
15.0,-48.749629974365234,-21.230833053588867,0.8322963118553162,23.429527282714844,7.880195617675781,0.7880944013595581,2.665658950805664,-0.4766281247138977,0.0981598049402237
16.0,-48.74960708618164,-19.74437141418457,0.8322306275367737,24.670833587646484,8.25412654876709,0.7642082571983337,2.5841257572174072,-0.538526713848114,0.061549101024866104
17.0,-48.749595642089844,-18.31028175354004,0.8321706056594849,25.879301071166992,8.682250022888184,0.8670220971107483,2.5137412548065186,-0.5815381407737732,0.045119758695364
18.0,-48.74957275390625,-16.926713943481445,0.8321161866188049,26.974363327026367,9.035984992980957,0.9403056502342224,2.4280660152435303,-0.5765205025672913,0.06395883113145828
19.0,-48.74955749511719,-15.591888427734375,0.8320674300193787,27.994796752929688,9.375578880310059,1.068521499633789,2.33059024810791,-0.5786283016204834,0.06650617718696594
20.0,-48.74954605102539,-14.304091453552246,0.8320237398147583,28.799013137817383,9.556775093078613,0.9614695310592651,2.215982437133789,-0.5961002707481384,0.06192651018500328
21.0,-48.749534606933594,-13.061662673950195,0.8319851160049438,29.567935943603516,9.747452735900879,0.9871654510498047,2.0856754779815674,-0.6302841305732727,0.0778428241610527
22.0,-48.749515533447266,-11.863007545471191,0.8319512009620667,30.31216812133789,10.029644966125488,1.0369235277175903,1.9560489654541016,-0.6243298649787903,0.06763896346092224
23.0,-48.74951171875,-10.706581115722656,0.8319216966629028,30.93983268737793,10.196427345275879,1.0834676027297974,1.8045966625213623,-0.6063432693481445,0.06360089033842087
24.0,-48.74950408935547,-9.590895652770996,0.8318963050842285,31.507383346557617,10.382216453552246,1.1461085081100464,1.6654330492019653,-0.6716007590293884,0.03613349422812462
25.0,-48.749488830566406,-8.514517784118652,0.8318739533424377,31.96619987487793,10.513392448425293,1.059740662574768,1.528718113899231,-0.6811342835426331,0.024659903720021248
26.0,-48.74948501586914,-7.476059436798096,0.8318552374839783,32.36918258666992,10.602900505065918,1.0688368082046509,1.3588190078735352,-0.6620782017707825,0.026524929329752922
27.0,-48.749481201171875,-6.474188804626465,0.8318396806716919,32.65237045288086,10.661911964416504,0.9737690687179565,1.2135018110275269,-0.6840740442276001,-0.002701600780710578
28.0,-48.74947738647461,-5.50761079788208,0.8318270444869995,32.95950698852539,10.737781524658203,1.0415593385696411,1.0704679489135742,-0.6517991423606873,0.015092505142092705
29.0,-48.74947738647461,-4.575088024139404,0.8318166136741638,33.30545425415039,10.95010757446289,1.2652922868728638,0.8984456658363342,-0.6811164617538452,-0.05121403560042381
205.0,-46.294002532958984,-48.74996566772461,0.8333288431167603,1.3943328857421875,2.3997981548309326,0.11619304120540619,0.8966259360313416,0.003857106203213334,0.019188424572348595
206.0,-46.293941497802734,-46.293941497802734,0.8332862257957458,2.6015427112579346,2.6854143142700195,-0.216936856508255,1.1650415658950806,0.0728108286857605,0.08993376046419144
